gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name
91069,MARK1,10369,SLC29A1
91069,MARK1,44669,SLC29A2
91069,MARK1,30192,RRM1
91076,PSMC1,50522,TAF2
91076,PSMC1,1275,TUBGCP3
91076,PSMC1,52590,VPS72
91076,PSMC1,93727,SSBP1
91076,PSMC1,65030,RPL13
91076,PSMC1,62048,PTCD1
91076,PSMC1,59973,TTC4
91076,PSMC1,8186,TUBB
91076,PSMC1,14681,SCYL1
91076,PSMC1,96155,TRRAP
91076,PSMC1,46547,ZNF830
91083,PCDHB4,57597,TMSB10
91083,PCDHB4,55910,S100A11
91083,PCDHB4,18405,S100A10
91090,KIAA0408,50834,NRAS
91090,KIAA0408,60732,KRAS
91113,NBR1,31869,ARPC5
91130,NFKBIL1,60732,KRAS
91147,FCGBP,68063,HRAS
91147,FCGBP,60732,KRAS
91147,FCGBP,50834,NRAS
91149,PAPOLG,89024,MATR3
91149,PAPOLG,88540,TUT4
91149,PAPOLG,19925,UBR5
91161,DAPL1,30092,NAE1
91168,AZIN1,29638,ELOC
91168,AZIN1,83660,RIDA
91168,AZIN1,96301,TP53
91168,AZIN1,33598,BRCA1
91172,LPCAT1,45961,PTGR1
91184,N4BP2L2-IT2,19137,MYC
91244,CSNK2A2,96301,TP53
91244,CSNK2A2,30092,NAE1
91246,ABHD18,15600,WDR33
91282,PRKD2,30192,RRM1
91282,PRKD2,89712,TYMS
91282,PRKD2,10369,SLC29A1
91282,PRKD2,89489,SLC28A1
91282,PRKD2,44669,SLC29A2
91282,PRKD2,84328,STRN4
91292,HCFC1,92325,TUBB1
91292,HCFC1,11618,SLCO1B3
91292,HCFC1,7302,NR1I2
91292,HCFC1,16152,MAP2
91292,HCFC1,96301,TP53
91292,HCFC1,53604,MAP4
91292,HCFC1,66037,MAPT
91303,RPS6KL1,44669,SLC29A2
91303,RPS6KL1,89489,SLC28A1
91303,RPS6KL1,30192,RRM1
91303,RPS6KL1,10369,SLC29A1
91303,RPS6KL1,89712,TYMS
91337,GOSR1,50834,NRAS
91337,GOSR1,60732,KRAS
91337,GOSR1,68063,HRAS
91337,GOSR1,21002,TRAPPC13
91350,F2RL1,16194,TM4SF1
91350,F2RL1,9692,IL18
91350,F2RL1,18772,DSP
91350,F2RL1,54834,PLPP2
91350,F2RL1,62456,ID1
91350,F2RL1,57919,LAMA5
91350,F2RL1,23935,LAMB3
91350,F2RL1,33488,CAPN1
91350,F2RL1,59151,ARL14
91350,F2RL1,33432,INAVA
91350,F2RL1,80735,ADAM9
91350,F2RL1,28353,DSG2
91363,PRDX2,54138,RAD51
91363,PRDX2,31796,PRX
91363,PRDX2,96301,TP53
91363,PRDX2,91679,XRCC5
91367,MMUT,50834,NRAS
91367,MMUT,60732,KRAS
91369,ZNF610,49921,ZNF71
91369,ZNF610,35680,ZNF829
91428,PCDHAC1,7587,PCDHAC2
91428,PCDHAC1,35481,PLOD3
91444,DGAT2L6,30092,NAE1
91446,PLOD1,18947,CALU
91446,PLOD1,52897,UCK2
91446,PLOD1,40379,HTRA1
91446,PLOD1,39478,CD63
91446,PLOD1,89238,RRAS
91461,RXFP1,46130,BRCA2
91482,IL13,55035,PTEN
91488,CYB5R4,85959,TAB2
91488,CYB5R4,33777,TBL1XR1
91489,CLIC2,90129,EIF4G1
91502,MRPL54,4574,RNF126
91511,UTS2,55035,PTEN
91535,GHRHR,1594,PAX4
91551,CBLN4,50834,NRAS
91551,CBLN4,68063,HRAS
91551,CBLN4,60732,KRAS
91562,CPNE4,68063,HRAS
91562,CPNE4,50834,NRAS
91562,CPNE4,60732,KRAS
91579,MAPKAPK2,85188,PIK3CA
91579,MAPKAPK2,31227,PARP1
91579,MAPKAPK2,53892,TDG
91579,MAPKAPK2,30192,RRM1
91579,MAPKAPK2,44669,SLC29A2
91579,MAPKAPK2,38340,NLRP2
91579,MAPKAPK2,83225,XPA
91579,MAPKAPK2,89489,SLC28A1
91579,MAPKAPK2,29711,PFKFB1
91579,MAPKAPK2,10369,SLC29A1
91579,MAPKAPK2,25943,STMN1
91579,MAPKAPK2,60761,PTP4A3
91579,MAPKAPK2,89712,TYMS
91579,MAPKAPK2,68194,PRKCZ
91579,MAPKAPK2,3294,PLA2G2E
91579,MAPKAPK2,5572,SPHK2
91579,MAPKAPK2,37330,MRE11
91602,NLRP12,55035,PTEN
91608,MED25,16368,SNX9
91612,CDA,94182,STK33
91612,CDA,43525,CKS2
91612,CDA,37536,STYXL1
91612,CDA,12385,EPHA1
91612,CDA,30826,FER
91612,CDA,48204,CFLAR
91612,CDA,21448,MAP3K7
91612,CDA,93366,CSE1L
91612,CDA,48372,WNK4
91612,CDA,35496,HIPK1
91612,CDA,47104,MAPKAP1
91612,CDA,28365,UCK1
91612,CDA,17252,RBM12
91612,CDA,63302,DGKA
91612,CDA,26526,PANK2
91612,CDA,54856,PAK1
91612,CDA,95194,STAT4
91612,CDA,42557,EPHB1
91612,CDA,10978,VRK3
91612,CDA,85959,TAB2
91612,CDA,67619,CSNK1E
91612,CDA,20547,KDR
91612,CDA,92364,PKMYT1
91612,CDA,50409,TK2
91612,CDA,70576,GOLGB1
91612,CDA,12327,CSNK1D
91612,CDA,58117,MAPKAPK3
91612,CDA,62704,DAPK2
91612,CDA,32163,MAP2K7
91612,CDA,71169,KCND1
91612,CDA,5751,FURIN
91612,CDA,91282,PRKD2
91612,CDA,91303,RPS6KL1
91612,CDA,28863,PRKD3
91612,CDA,83158,CDKN2A
91612,CDA,60859,PI4K2A
91612,CDA,56587,KHK
91612,CDA,23144,DLGAP4
91612,CDA,53610,PSMB10
91612,CDA,1328,MAP4K5
91612,CDA,88231,MAGI3
91612,CDA,1526,CDKL5
91612,CDA,84175,PKIA
91612,CDA,50663,NEK6
91612,CDA,33955,PDPK1
91612,CDA,39077,MAPK10
91612,CDA,73968,FLT1
91612,CDA,8971,PRKAG3
91612,CDA,78940,RNASEL
91612,CDA,93712,ITPKC
91612,CDA,73372,CHEK1
91612,CDA,59860,LMTK2
91612,CDA,69943,DVL2
91612,CDA,20110,STK17A
91612,CDA,78733,HCK
91612,CDA,69689,CSK
91612,CDA,67779,GRK6
91612,CDA,23935,LAMB3
91612,CDA,3847,SNRK
91612,CDA,30359,SLC30A2
91612,CDA,91069,MARK1
91612,CDA,34163,SMAD4
91612,CDA,61206,PLK3
91612,CDA,21547,RIPK1
91612,CDA,94876,TAOK3
91612,CDA,91579,MAPKAPK2
91612,CDA,31088,CDC42BPA
91612,CDA,18839,MAP3K1
91612,CDA,65458,SPHK1
91612,CDA,42197,TNNI3K
91612,CDA,96052,RIPK2
91612,CDA,32851,PSMB4
91612,CDA,5862,TYRO3
91612,CDA,18308,PKN2
91612,CDA,30192,RRM1
91612,CDA,2131,TNK1
91623,RAD52,33598,BRCA1
91623,RAD52,8502,RAD9A
91679,XRCC5,59765,LCK
91679,XRCC5,36615,EPHA2
91679,XRCC5,32667,YES1
91679,XRCC5,17495,ABL2
91679,XRCC5,23638,STAT5B
91679,XRCC5,20944,FYN
91679,XRCC5,30949,KIT
91679,XRCC5,88913,ABL1
91686,OXTR,81158,PCBP1
91707,ENPP5,68063,HRAS
91707,ENPP5,60732,KRAS
91707,ENPP5,50834,NRAS
91707,ENPP5,53649,EPCAM
91710,ZNF583,35680,ZNF829
91737,CBFA2T3,54958,UPP1
91737,CBFA2T3,52850,IGF2BP3
91745,TGM7,55035,PTEN
91747,PTPN3,11618,SLCO1B3
91747,PTPN3,92325,TUBB1
91747,PTPN3,93487,KDF1
91772,MRPS15,47397,VDAC1
91772,MRPS15,7263,CAPRIN1
91772,MRPS15,6825,DNAJA2
91788,LTBR,94041,CSTB
91788,LTBR,27554,PLEK2
91788,LTBR,30092,NAE1
91788,LTBR,68637,GALE
91834,SENP6,94790,SYNCRIP
91834,SENP6,27126,ZNF292
91864,C1QA,60732,KRAS
91887,SPTLC1,74369,MPZL1
91887,SPTLC1,38837,CD46
91887,SPTLC1,31432,TWF1
91887,SPTLC1,39976,GNAI3
91887,SPTLC1,70546,TMED2
91887,SPTLC1,91960,RIOK3
91887,SPTLC1,83660,RIDA
91887,SPTLC1,88264,C1orf56
91887,SPTLC1,10799,PTAR1
91887,SPTLC1,36205,IARS2
91887,SPTLC1,20191,DLAT
91887,SPTLC1,63612,MED17
91887,SPTLC1,11354,UBC
91897,AQR,63828,RPUSD2
91897,AQR,28217,LEO1
91897,AQR,67563,BUB1B
91897,AQR,26466,GABPB1
91921,CNOT11,30092,NAE1
91921,CNOT11,4582,PPP4R3B
91929,SMAGP,11597,VSIG10
91945,NEK8,5154,SLC16A1
91960,RIOK3,36848,UGP2
91963,SUMO4,96301,TP53
91978,HERC5,95381,UBA1
91978,HERC5,11618,SLCO1B3
91978,HERC5,92325,TUBB1
91978,HERC5,16152,MAP2
91978,HERC5,7302,NR1I2
91978,HERC5,15395,MCM5
91978,HERC5,23143,SUMO1
91978,HERC5,66037,MAPT
91978,HERC5,53604,MAP4
91984,CFB,92241,NTN4
91987,SCNM1,52590,VPS72
91990,SDC1,71578,CDS1
91990,SDC1,20610,KIAA1217
92006,MRPS25,77610,ING5
92006,MRPS25,25029,RBBP8
92006,MRPS25,59973,TTC4
92006,MRPS25,66010,VPS29
92006,MRPS25,66509,PGK1
92006,MRPS25,6227,RPL15
92016,GTF2IRD1,27570,ITGB1
92026,EVX1,34923,FKBP5
92026,EVX1,3375,ATM
92034,PLVAP,33598,BRCA1
92063,ARMC10,58833,DUS4L
92065,HNRNPUL1,5572,SPHK2
92065,HNRNPUL1,66576,SAE1
92065,HNRNPUL1,7746,ZNF611
92065,HNRNPUL1,785,TACR1
92070,CDC23,31117,EIF4G2
92070,CDC23,68569,MRPS9
92070,CDC23,1822,REXO2
92070,CDC23,48205,MRPL10
92070,CDC23,26458,MED24
92070,CDC23,1275,TUBGCP3
92070,CDC23,94478,NUP54
92070,CDC23,59973,TTC4
92070,CDC23,33887,WDR61
92070,CDC23,65499,PELO
92070,CDC23,94737,CDC40
92070,CDC23,11957,NUDC
92070,CDC23,8808,KCTD10
92070,CDC23,43623,MRPS11
92070,CDC23,29727,PTTG1
92070,CDC23,66790,SKIV2L
92070,CDC23,23306,GTF2H4
92070,CDC23,2031,GNL3L
92070,CDC23,21845,SKA3
92070,CDC23,59685,FTSJ3
92070,CDC23,6782,EIF3H
92070,CDC23,71977,METAP2
92070,CDC23,83551,SPAG7
92070,CDC23,22199,MRPS5
92070,CDC23,36820,NCAPD2
92070,CDC23,15058,MRPL22
92079,ARMC8,71748,SNX4
92091,GRB2,93935,NPR1
92091,GRB2,24683,MAP4K1
92091,GRB2,78927,NT5M
92091,GRB2,88434,PRKAB1
92091,GRB2,55810,PRKDC
92091,GRB2,89194,P2RY6
92091,GRB2,65678,MST1R
92091,GRB2,70281,NAGK
92091,GRB2,85047,GRIK5
92091,GRB2,30949,KIT
92091,GRB2,32837,SKP2
92091,GRB2,74469,NOS2
92091,GRB2,73995,LIG1
92091,GRB2,91579,MAPKAPK2
92091,GRB2,34835,NPR2
92091,GRB2,24195,SSTR5
92091,GRB2,44340,RELA
92091,GRB2,38962,PTK6
92091,GRB2,51663,MAP2K2
92091,GRB2,52722,MAP3K10
92091,GRB2,93822,SLC16A5
92091,GRB2,88913,ABL1
92091,GRB2,52225,TYK2
92091,GRB2,12692,MC1R
92091,GRB2,41417,IL12A
92091,GRB2,32163,MAP2K7
92091,GRB2,43783,MAP3K4
92091,GRB2,13799,PIM1
92091,GRB2,17495,ABL2
92091,GRB2,63218,KCNQ4
92091,GRB2,17121,MMP25
92091,GRB2,72612,ITGA6
92091,GRB2,36615,EPHA2
92091,GRB2,90057,ITGB7
92091,GRB2,20944,FYN
92091,GRB2,28872,NPEPPS
92091,GRB2,22099,NDUFA4L2
92091,GRB2,15507,PRSS8
92091,GRB2,52897,UCK2
92091,GRB2,25943,STMN1
92091,GRB2,12683,SLC5A5
92091,GRB2,90465,TPSAB1
92091,GRB2,9419,MAPK3
92091,GRB2,64034,KSR1
92091,GRB2,23638,STAT5B
92091,GRB2,82758,HMGCR
92091,GRB2,60761,PTP4A3
92091,GRB2,59765,LCK
92091,GRB2,95418,HMGA1
92091,GRB2,7822,OXT
92091,GRB2,32766,LTC4S
92091,GRB2,32667,YES1
92091,GRB2,70890,PTGIR
92106,MRPL40,30092,NAE1
92110,SLC45A3,3375,ATM
92110,SLC45A3,55035,PTEN
92113,PLAUR,89238,RRAS
92113,PLAUR,60732,KRAS
92121,SDC2,33598,BRCA1
92122,BCL2L11,21808,MAPK1
92122,BCL2L11,21127,BRAF
92122,BCL2L11,31227,PARP1
92122,BCL2L11,19137,MYC
92122,BCL2L11,71406,CDK2
92122,BCL2L11,30092,NAE1
92122,BCL2L11,23368,JUN
92122,BCL2L11,23363,ERBB2
92122,BCL2L11,96224,HGF
92122,BCL2L11,50834,NRAS
92122,BCL2L11,84730,STARD13
92122,BCL2L11,9758,EGFR
92122,BCL2L11,59298,MAPK8
92122,BCL2L11,93063,MET
92122,BCL2L11,85188,PIK3CA
92122,BCL2L11,32600,CDK1
92122,BCL2L11,86177,MTOR
92122,BCL2L11,13594,BMF
92122,BCL2L11,61862,MCL1
92122,BCL2L11,46725,SMAD3
92122,BCL2L11,78202,XIAP
92131,LY86,30092,NAE1
92179,JAM3,61256,LRCH4
92188,AP3B1,50223,GDE1
92188,AP3B1,38997,LMAN1
92188,AP3B1,29362,PSMA3
92188,AP3B1,16292,RNF14
92188,AP3B1,87561,HSPA8
92188,AP3B1,4414,SNX2
92188,AP3B1,70546,TMED2
92188,AP3B1,80327,TAF9
92188,AP3B1,55792,YIPF5
92188,AP3B1,74025,RPAP3
92188,AP3B1,32908,GIN1
92204,COMMD5,33598,BRCA1
92204,COMMD5,32945,ZNF7
92206,GMPR,19137,MYC
92216,PCDHB14,24976,SLC39A1
92222,CWF19L1,36281,GLRX3
92222,CWF19L1,78680,NSMCE4A
92222,CWF19L1,29126,EXOSC1
92222,CWF19L1,81585,POLR2D
92222,CWF19L1,13216,CD302
92222,CWF19L1,68091,CCT2
92223,PFKFB4,38662,PIK3CG
92223,PFKFB4,90465,TPSAB1
92257,LOC392452,50834,NRAS
92267,CEBPD,15149,PIMREG
92267,CEBPD,90069,TCOF1
92267,CEBPD,93685,FAM83G
92267,CEBPD,79002,CKAP2L
92267,CEBPD,24680,HASPIN
92267,CEBPD,60311,IL6
92267,CEBPD,12269,DEK
92267,CEBPD,19137,MYC
92267,CEBPD,16242,NEUROG1
92267,CEBPD,89430,NLRP10
92283,REG1A,60732,KRAS
92300,NR0B2,21730,YEATS2
92322,B4GALT1,46377,EPAS1
92325,TUBB1,47218,IFNGR2
92325,TUBB1,48043,XRCC6
92328,ADRA1A,785,TACR1
92328,ADRA1A,4688,THPO
92328,ADRA1A,4759,RGS19
92328,ADRA1A,30092,NAE1
92335,ZFP28,66902,ZNF568
92335,ZFP28,36521,ZNF569
92335,ZFP28,81157,ZNF570
92335,ZFP28,7838,ZNF582
92335,ZFP28,69535,ZFP30
92335,ZFP28,35680,ZNF829
92335,ZFP28,49362,ZFP82
92341,ZNF43,93492,ZSCAN18
92342,ARHGAP26,20831,SLC5A6
92346,CEP55,62414,ECT2
92346,CEP55,48142,SPAG5
92346,CEP55,84961,KIF20B
92347,PAK3,23638,STAT5B
92347,PAK3,32667,YES1
92347,PAK3,30949,KIT
92347,PAK3,59765,LCK
92347,PAK3,17495,ABL2
92347,PAK3,88913,ABL1
92347,PAK3,36615,EPHA2
92347,PAK3,20944,FYN
92347,PAK3,49928,SGK2
92364,PKMYT1,89712,TYMS
92364,PKMYT1,32100,SIVA1
92364,PKMYT1,33598,BRCA1
92364,PKMYT1,89489,SLC28A1
92364,PKMYT1,30192,RRM1
92364,PKMYT1,10369,SLC29A1
92364,PKMYT1,49511,STIL
92364,PKMYT1,74028,IFT46
92364,PKMYT1,44669,SLC29A2
92365,LIN9,76495,TSNAX
92376,NAA15,68091,CCT2
92376,NAA15,50834,NRAS
92376,NAA15,94478,NUP54
92376,NAA15,93185,CCNC
92376,NAA15,16420,EEF1E1
92392,GALNTL6,35481,PLOD3
92399,MDH2,50834,NRAS
92406,RAC2,66677,RUNX1
92418,LZTR1,60732,KRAS
92418,LZTR1,63211,TRMT2A
92454,DHX32,78912,IL13RA1
92454,DHX32,58956,BCAR3
92454,DHX32,55910,S100A11
92468,OPA1,33598,BRCA1
92468,OPA1,96301,TP53
92468,OPA1,14417,ROMO1
92468,OPA1,14470,TAZ
92468,OPA1,59973,TTC4
92468,OPA1,48811,TRNAU1AP
92468,OPA1,5438,TIMM22
92468,OPA1,1275,TUBGCP3
92468,OPA1,57087,PSMD1
92484,RBM5,96301,TP53
92508,NOP58,81580,PPWD1
92508,NOP58,1275,TUBGCP3
92513,ESRP2,38962,PTK6
92518,HOXC9,45685,RLF
92524,CAMK2G,43783,MAP3K4
92524,CAMK2G,12970,TK1
92524,CAMK2G,15507,PRSS8
92524,CAMK2G,12455,EHMT2
92524,CAMK2G,19644,CYP1A2
92524,CAMK2G,55035,PTEN
92524,CAMK2G,64496,SSTR4
92524,CAMK2G,95418,HMGA1
92524,CAMK2G,48812,NTRK1
92524,CAMK2G,36922,PTGS1
92524,CAMK2G,90373,UMPS
92524,CAMK2G,38662,PIK3CG
92524,CAMK2G,45411,CYP2C9
92524,CAMK2G,46732,CYP2C19
92524,CAMK2G,46366,GPX1
92524,CAMK2G,32163,MAP2K7
92524,CAMK2G,88859,SRC
92524,CAMK2G,78342,PDGFRB
92524,CAMK2G,50176,CYP2D6
92524,CAMK2G,42330,MASP2
92524,CAMK2G,19137,MYC
92524,CAMK2G,71459,NR5A1
92524,CAMK2G,69468,SLC22A1
92524,CAMK2G,72207,PTPRE
92524,CAMK2G,21849,CSF1R
92524,CAMK2G,23363,ERBB2
92524,CAMK2G,2724,PKLR
92524,CAMK2G,91579,MAPKAPK2
92524,CAMK2G,94654,SLC22A2
92524,CAMK2G,30949,KIT
92524,CAMK2G,52225,TYK2
92524,CAMK2G,17565,DDR1
92524,CAMK2G,63493,PRKAA1
92524,CAMK2G,59765,LCK
92524,CAMK2G,33542,CYP3A4
92524,CAMK2G,82030,CYP3A7
92524,CAMK2G,53736,PRKCD
92524,CAMK2G,43050,DMPK
92524,CAMK2G,26824,MAP3K8
92524,CAMK2G,65860,PDGFRA
92524,CAMK2G,69689,CSK
92524,CAMK2G,32766,LTC4S
92524,CAMK2G,74469,NOS2
92524,CAMK2G,35301,RET
92524,CAMK2G,48881,CYP4F12
92524,CAMK2G,14672,ORM1
92524,CAMK2G,69296,PDK2
92524,CAMK2G,45768,CDK8
92524,CAMK2G,21067,CYP3A5
92524,CAMK2G,35992,FN3K
92539,A2ML1,60732,KRAS
92539,A2ML1,68063,HRAS
92539,A2ML1,33950,MAST2
92539,A2ML1,50834,NRAS
92606,RSPH1,79437,RTN4
92606,RSPH1,84722,TSC22D2
92609,DDX18,94478,NUP54
92609,DDX18,43623,MRPS11
92609,DDX18,56210,SSB
92609,DDX18,93510,MRPL36
92609,DDX18,8808,KCTD10
92609,DDX18,91679,XRCC5
92609,DDX18,71977,METAP2
92609,DDX18,5986,NFE2L1
92609,DDX18,55748,XRN2
92609,DDX18,40228,HSPD1
92609,DDX18,36820,NCAPD2
92609,DDX18,52294,MRPS35
92616,LRRTM2,50834,NRAS
92627,HEXB,80735,ADAM9
92627,HEXB,76513,MGAT4B
92627,HEXB,26310,IL6ST
92636,KCTD15,33598,BRCA1
92663,EVC2,68063,HRAS
92663,EVC2,60732,KRAS
92663,EVC2,50834,NRAS
92664,MORF4L2,19137,MYC
92664,MORF4L2,84054,PSMD10
92664,MORF4L2,30092,NAE1
92678,EFEMP1,8129,EXT1
92678,EFEMP1,80407,PHLDB2
92678,EFEMP1,14572,OSMR
92678,EFEMP1,16646,MRPS18A
92683,KTN1,45554,SLCO4A1
92686,CPB1,32728,GSTP1
92686,CPB1,86237,ZNF581
92700,NDUFB4,1275,TUBGCP3
92700,NDUFB4,51251,OGFOD1
92700,NDUFB4,39685,POLN
92745,GTF2B,50834,NRAS
92745,GTF2B,68063,HRAS
92745,GTF2B,41830,FNTA
92745,GTF2B,29535,NUP42
92745,GTF2B,19137,MYC
92745,GTF2B,60732,KRAS
92778,AKAP8,24512,ELL
92778,AKAP8,20567,HNRNPM
92778,AKAP8,68714,RAB8A
92778,AKAP8,12000,TMEM161A
92778,AKAP8,21195,GTPBP3
92778,AKAP8,96301,TP53
92778,AKAP8,15513,CHERP
92797,OTULIN,11287,HYAL1
92797,OTULIN,19137,MYC
92797,OTULIN,84811,SLC37A1
92799,GRHL1,60732,KRAS
92799,GRHL1,68063,HRAS
92799,GRHL1,50834,NRAS
92805,KCNA10,50834,NRAS
92805,KCNA10,60732,KRAS
92809,DPPA5,16804,QSOX1
92816,PPCS,47114,RPA3
92816,PPCS,48811,TRNAU1AP
92816,PPCS,83551,SPAG7
92816,PPCS,59973,TTC4
92816,PPCS,42197,TNNI3K
92816,PPCS,1275,TUBGCP3
92816,PPCS,10146,PPP2R1A
92816,PPCS,96155,TRRAP
92819,GOT2,60732,KRAS
92819,GOT2,50834,NRAS
92819,GOT2,68063,HRAS
92855,AMT,55035,PTEN
92858,ANTKMT,22694,STUB1
92858,ANTKMT,63126,MPG
92860,MRPL37,22688,POLR2E
92860,MRPL37,1822,REXO2
92860,MRPL37,18931,NOC2L
92860,MRPL37,49250,MRPL38
92860,MRPL37,55922,POLR2K
92860,MRPL37,5986,NFE2L1
92860,MRPL37,83529,SCNN1A
92860,MRPL37,1275,TUBGCP3
92860,MRPL37,42385,NACA
92860,MRPL37,66509,PGK1
92876,APOC1,60732,KRAS
92876,APOC1,68063,HRAS
92876,APOC1,50834,NRAS
92882,ELF2,24276,YTHDC1
92893,PHF1,55035,PTEN
92893,PHF1,60732,KRAS
92902,POLA1,60732,KRAS
92902,POLA1,93727,SSBP1
92928,DCAF11,73712,L2HGDH
92928,DCAF11,74240,RBM23
92943,TAF12,40816,PIP5K1A
92943,TAF12,6763,MARCHF5
92943,TAF12,68920,SDHC
92943,TAF12,30424,TBP
92943,TAF12,35221,ARF1
92943,TAF12,34222,HNRNPF
92946,DSC2,68980,ELMO3
92958,POP1,57334,PPBP
92972,SGSM3,42933,MAPK8IP3
92974,XRCC3,10946,MYBL2
92992,EEF1A1,60732,KRAS
92992,EEF1A1,96301,TP53
92992,EEF1A1,87740,NAP1L1
92992,EEF1A1,50834,NRAS
92992,EEF1A1,68063,HRAS
92992,EEF1A1,73806,TUBA1C
93009,ARL8B,94014,EDEM1
93057,DENND2B,34422,TIMP2
93057,DENND2B,11467,LAMC1
93063,MET,60600,RAI14
93063,MET,34163,SMAD4
93063,MET,36361,PRKAG2
93063,MET,70584,SPTBN4
93063,MET,6653,SQSTM1
93063,MET,54958,UPP1
93063,MET,56655,RRM2
93063,MET,90543,BCL2
93063,MET,19064,BCL2L1
93063,MET,66175,VHL
93063,MET,78566,UBE2H
93063,MET,16975,ZCCHC10
93063,MET,86177,MTOR
93064,ZNF775,33598,BRCA1
93069,RASA2,33598,BRCA1
93118,ECSIT,43660,WDR83
93127,CNOT1,1822,REXO2
93127,CNOT1,50834,NRAS
93127,CNOT1,2031,GNL3L
93127,CNOT1,8808,KCTD10
93127,CNOT1,68063,HRAS
93127,CNOT1,28621,ZNF574
93127,CNOT1,21845,SKA3
93127,CNOT1,81264,MON1B
93127,CNOT1,11957,NUDC
93133,PAFAH1B3,66576,SAE1
93143,KLHDC1,30092,NAE1
93148,SND1,55035,PTEN
93153,LDB2,31239,PBX2
93185,CCNC,18241,SCYL2
93185,CCNC,46156,ANAPC10
93185,CCNC,17088,ZFAND1
93185,CCNC,83660,RIDA
93185,CCNC,57951,MRPL3
93232,MXD1,95861,SULT1A1
93232,MXD1,65627,TRAIP
93232,MXD1,54988,RUFY1
93239,TRMU,17457,CCNF
93241,CYP2A13,64857,PPARD
93241,CYP2A13,53425,RBM28
93241,CYP2A13,57131,LIMK1
93253,ZNF566,30555,ZNF780B
93253,ZNF566,78333,ZNF708
93278,FOXH1,96301,TP53
93278,FOXH1,39772,NFATC1
93291,ANAPC11,131,CENPX
93299,HMGB2,82083,HNRNPA1
93299,HMGB2,1112,TIMELESS
93299,HMGB2,3169,BCLAF1
93299,HMGB2,33860,USP37
93299,HMGB2,94275,HNRNPA3
93299,HMGB2,12607,FUS
93299,HMGB2,32837,SKP2
93299,HMGB2,30092,NAE1
93305,INTS14,94413,CLPX
93321,DIRC1,30092,NAE1
93332,SLC30A9,81378,TTYH3
93360,LCP2,88164,PKD2L2
93364,CD177,31227,PARP1
93364,CD177,11185,STAT3
93366,CSE1L,46692,PLK2
93366,CSE1L,68063,HRAS
93366,CSE1L,30192,RRM1
93366,CSE1L,30092,NAE1
93366,CSE1L,10369,SLC29A1
93366,CSE1L,89489,SLC28A1
93366,CSE1L,86191,DCK
93366,CSE1L,44669,SLC29A2
93366,CSE1L,89712,TYMS
93366,CSE1L,60732,KRAS
93366,CSE1L,50834,NRAS
93371,TRPC4,55035,PTEN
93380,HLA-DOA,67237,SLC22A7
93397,DPM1,31799,MOCS3
93418,HDAC1,26358,HDAC6
93418,HDAC1,55810,PRKDC
93418,HDAC1,30092,NAE1
93418,HDAC1,96301,TP53
93428,C7orf26,56984,POM121
93438,METTL3,79862,PRPF39
93482,FBXO31,28621,ZNF574
93482,FBXO31,16883,ZNF500
93485,TIA1,29706,ZNF184
93485,TIA1,4303,SRP9
93506,KPTN,30092,NAE1
93506,KPTN,84328,STRN4
93510,MRPL36,94478,NUP54
93510,MRPL36,1112,TIMELESS
93510,MRPL36,12696,PSMD12
93510,MRPL36,42385,NACA
93510,MRPL36,77791,RBM17
93510,MRPL36,1822,REXO2
93571,LHX2,30092,NAE1
93571,LHX2,19137,MYC
93595,BET1,19137,MYC
93598,NKAP,50834,NRAS
93604,SYVN1,59973,TTC4
93618,MAPRE2,85205,TRIP13
93626,CUL4A,22394,PCID2
93626,CUL4A,30092,NAE1
93626,CUL4A,33954,DCUN1D2
93626,CUL4A,67845,OBI1
93633,MMS19,30092,NAE1
93640,DKFZp451B082,68063,HRAS
93640,DKFZp451B082,60732,KRAS
93640,DKFZp451B082,50834,NRAS
93649,GNS,13165,RPP40
93649,GNS,5968,LGALS4
93649,GNS,6627,HPDL
93649,GNS,84328,STRN4
93649,GNS,75972,SRPK3
93649,GNS,12779,HNRNPL
93649,GNS,29454,ITFG1
93649,GNS,60732,KRAS
93649,GNS,50834,NRAS
93649,GNS,68063,HRAS
93649,GNS,16292,RNF14
93649,GNS,19137,MYC
93649,GNS,23376,MCM10
93649,GNS,64774,PLXNA3
93649,GNS,64690,SLC38A6
93649,GNS,45554,SLCO4A1
93649,GNS,6653,SQSTM1
93649,GNS,17690,SCRIB
93669,ABCB1,21057,FLT3LG
93669,ABCB1,68182,SEL1L
93669,ABCB1,33939,CBR1
93669,ABCB1,83801,TRIP11
93669,ABCB1,7862,CNGA3
93669,ABCB1,77755,SV2B
93669,ABCB1,33863,PGAP2
93669,ABCB1,59625,EGR3
93669,ABCB1,21731,CYP2B6
93669,ABCB1,73727,SETMAR
93669,ABCB1,3515,RNF213
93669,ABCB1,18832,CD9
93669,ABCB1,45349,C1S
93669,ABCB1,83158,CDKN2A
93669,ABCB1,47104,MAPKAP1
93669,ABCB1,75629,NKRF
93669,ABCB1,8476,ADA2
93669,ABCB1,596,ATP7A
93669,ABCB1,7698,ANK3
93669,ABCB1,34180,ATF5
93669,ABCB1,43595,ADAM22
93669,ABCB1,85959,TAB2
93669,ABCB1,43951,CST4
93669,ABCB1,81309,SESTD1
93669,ABCB1,39468,INTS6L
93669,ABCB1,85405,API5
93669,ABCB1,14962,KAT6A
