gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
50633,FCGR1A,60732,KRAS,LUAD
73372,CHEK1,55810,PRKDC,LUAD
73780,FGFR3,41830,FNTA,LUAD
73780,FGFR3,66175,VHL,LUAD
85211,TOP2A,14106,LLGL1,LUAD
6514,FBXL20,60732,KRAS,LUAD
52016,CCDC120,60732,KRAS,LUAD
43870,PARP12,60732,KRAS,LUAD
85211,TOP2A,46130,BRCA2,LUAD
43666,RFX4,60732,KRAS,LUAD
49569,GATAD2A,60732,KRAS,LUAD
42327,RABGGTB,7332,BLM,LUAD
49773,ESR1,60732,KRAS,LUAD
85211,TOP2A,48627,CDC6,LUAD
40731,PIP4K2A,60732,KRAS,LUAD
10830,FEZ2,60732,KRAS,LUAD
85211,TOP2A,5964,FH,LUAD
79445,NAGLU,60732,KRAS,LUAD
41386,PLK1,60732,KRAS,LUAD
41492,NQO2,60732,KRAS,LUAD
41667,PTPN1,60732,KRAS,LUAD
41830,FNTA,7332,BLM,LUAD
41830,FNTA,31516,ATAD5,LUAD
72576,EFNB3,60732,KRAS,LUAD
72307,C6,60732,KRAS,LUAD
42327,RABGGTB,31516,ATAD5,LUAD
50574,ANXA5,60732,KRAS,LUAD
42327,RABGGTB,86177,MTOR,LUAD
38712,OR4K1,60732,KRAS,LUAD
1500,COPS2,60732,KRAS,LUAD
45121,MNDA,60732,KRAS,LUAD
52102,ACVRL1,60732,KRAS,LUAD
47636,TOP1,34485,RPS11,LUAD
27655,YAP1,60732,KRAS,LUAD
47636,TOP1,48399,PALB2,LUAD
37104,RSBN1,60732,KRAS,LUAD
27545,PSMA1,60732,KRAS,LUAD
47636,TOP1,48627,CDC6,LUAD
47636,TOP1,43783,MAP3K4,LUAD
27528,TUBA1A,75444,ING4,LUAD
27528,TUBA1A,1204,TTN,LUAD
36820,NCAPD2,60732,KRAS,LUAD
27528,TUBA1A,7332,BLM,LUAD
27528,TUBA1A,80970,CDC73,LUAD
27528,TUBA1A,31516,ATAD5,LUAD
52353,COPS4,60732,KRAS,LUAD
47636,TOP1,5964,FH,LUAD
47636,TOP1,14106,LLGL1,LUAD
37325,TAPBP,60732,KRAS,LUAD
47636,TOP1,46130,BRCA2,LUAD
79054,PON2,60732,KRAS,LUAD
74111,FBXW7,60732,KRAS,LUAD
79543,STT3A,60732,KRAS,LUAD
10756,BMP1,60732,KRAS,LUAD
46235,RCHY1,60732,KRAS,LUAD
46521,OXGR1,60732,KRAS,LUAD
85211,TOP2A,80970,CDC73,LUAD
6129,KLF3,60732,KRAS,LUAD
47172,RRS1,60732,KRAS,LUAD
47636,TOP1,83496,RAD17,LUAD
85211,TOP2A,73372,CHEK1,LUAD
5631,ALDH2,40016,RPL11,LUAD
47636,TOP1,61622,MSH2,LUAD
47636,TOP1,80970,CDC73,LUAD
85211,TOP2A,48399,PALB2,LUAD
45450,UBAC2,60732,KRAS,LUAD
42327,RABGGTB,24720,RPS19,LUAD
85430,NUP98,60732,KRAS,LUAD
42322,AKR1D1,60732,KRAS,LUAD
14011,WEE1,48732,CDK12,LUAD
14011,WEE1,5964,FH,LUAD
14011,WEE1,1204,TTN,LUAD
14011,WEE1,7332,BLM,LUAD
14011,WEE1,75444,ING4,LUAD
86208,ROR1,66175,VHL,LUAD
13895,TKTL1,60732,KRAS,LUAD
13674,RTN2,60732,KRAS,LUAD
86335,CHEK2,84640,DAAM1,LUAD
13376,UBE2R2,60732,KRAS,LUAD
86335,CHEK2,1204,TTN,LUAD
86335,CHEK2,47035,RPS10,LUAD
34557,COPS5,60732,KRAS,LUAD
34353,HDAC2,22342,SMARCA4,LUAD
33598,BRCA1,31227,PARP1,LUAD
56778,ENO2,19426,PDHA1,LUAD
13068,IMPDH1,73372,CHEK1,LUAD
14011,WEE1,27297,FZR1,LUAD
14011,WEE1,80970,CDC73,LUAD
85211,TOP2A,1204,TTN,LUAD
16078,SNW1,60732,KRAS,LUAD
85645,DDX43,60732,KRAS,LUAD
15962,ZNF12,60732,KRAS,LUAD
36544,CLCN1,60732,KRAS,LUAD
36422,CREG1,60732,KRAS,LUAD
36149,ACSM4,60732,KRAS,LUAD
85796,CRNN,60732,KRAS,LUAD
42327,RABGGTB,92974,XRCC3,LUAD
86335,CHEK2,31516,ATAD5,LUAD
14870,PINK1,60732,KRAS,LUAD
95208,RAN,60732,KRAS,LUAD
56655,RRM2,66175,VHL,LUAD
35963,GLI3,60732,KRAS,LUAD
14011,WEE1,48627,CDC6,LUAD
14011,WEE1,31516,ATAD5,LUAD
85211,TOP2A,14011,WEE1,LUAD
33425,A2M,60732,KRAS,LUAD
33264,CDK9,34163,SMAD4,LUAD
31648,CDC7,77610,ING5,LUAD
31648,CDC7,34485,RPS11,LUAD
31430,HIGD2A,60732,KRAS,LUAD
57712,DCTN4,60732,KRAS,LUAD
12205,TOP3A,80970,CDC73,LUAD
31427,CARM1,60732,KRAS,LUAD
12205,TOP3A,46130,BRCA2,LUAD
58239,ADAMTS14,60732,KRAS,LUAD
12205,TOP3A,83496,RAD17,LUAD
12205,TOP3A,48627,CDC6,LUAD
10064,FOS,60732,KRAS,LUAD
31355,ENPP4,60732,KRAS,LUAD
12612,ADCY8,60732,KRAS,LUAD
12205,TOP3A,61622,MSH2,LUAD
30949,KIT,68407,RPS6KB1,LUAD
12205,TOP3A,14106,LLGL1,LUAD
33264,CDK9,77610,ING5,LUAD
12205,TOP3A,43783,MAP3K4,LUAD
56778,ENO2,27532,PKM,LUAD
33264,CDK9,34485,RPS11,LUAD
33264,CDK9,55810,PRKDC,LUAD
33264,CDK9,65860,PDGFRA,LUAD
33258,IL1RAP,60732,KRAS,LUAD
85211,TOP2A,83496,RAD17,LUAD
86335,CHEK2,14106,LLGL1,LUAD
13068,IMPDH1,80970,CDC73,LUAD
86335,CHEK2,94589,WRN,LUAD
12867,TSSK1B,60732,KRAS,LUAD
12696,PSMD12,60732,KRAS,LUAD
86584,ARL4A,60732,KRAS,LUAD
56778,ENO2,8333,PFKM,LUAD
32600,CDK1,60732,KRAS,LUAD
32358,JAK1,60732,KRAS,LUAD
56778,ENO2,77560,PGK2,LUAD
12205,TOP3A,34485,RPS11,LUAD
36655,ASB16,60732,KRAS,LUAD
86177,MTOR,73545,YWHAZ,LUAD
16764,UBE2M,60732,KRAS,LUAD
19120,TRIM36,60732,KRAS,LUAD
86190,POLR3B,60732,KRAS,LUAD
40012,EXOSC4,60732,KRAS,LUAD
75900,SNAP23,60732,KRAS,LUAD
79905,HOXC5,60732,KRAS,LUAD
79630,PFKL,75349,TKT,LUAD
55810,PRKDC,56655,RRM2,LUAD
40908,CDC27,60732,KRAS,LUAD
76844,TBCD,60732,KRAS,LUAD
77075,SNRPN,60732,KRAS,LUAD
20376,LSM5,60732,KRAS,LUAD
55810,PRKDC,66175,VHL,LUAD
20384,PSMB5,60732,KRAS,LUAD
70738,FREM1,60732,KRAS,LUAD
78733,HCK,60732,KRAS,LUAD
5631,ALDH2,15850,APC,LUAD
85854,SERPINB5,60732,KRAS,LUAD
77931,VNN1,60732,KRAS,LUAD
12205,TOP3A,1204,TTN,LUAD
12205,TOP3A,14011,WEE1,LUAD
41830,FNTA,92974,XRCC3,LUAD
41830,FNTA,24720,RPS19,LUAD
41830,FNTA,66733,KDM6A,LUAD
19005,TWIST1,60732,KRAS,LUAD
22289,RIMS1,60732,KRAS,LUAD
70967,EIF2B2,60732,KRAS,LUAD
70866,HOXD1,60732,KRAS,LUAD
76950,CD68,60732,KRAS,LUAD
21211,PIN1,60732,KRAS,LUAD
77834,HOXB5,60732,KRAS,LUAD
21095,MCM3AP,60732,KRAS,LUAD
21808,MAPK1,5964,FH,LUAD
18922,NOL3,60732,KRAS,LUAD
40228,HSPD1,60732,KRAS,LUAD
86335,CHEK2,7332,BLM,LUAD
17095,RRN3,60732,KRAS,LUAD
70554,FOXR1,60732,KRAS,LUAD
86335,CHEK2,76660,ATR,LUAD
86335,CHEK2,24198,CDC14A,LUAD
76000,WDR36,60732,KRAS,LUAD
76109,OSBPL9,60732,KRAS,LUAD
76183,TUBGCP4,60732,KRAS,LUAD
56033,ARSA,60732,KRAS,LUAD
86335,CHEK2,80970,CDC73,LUAD
17750,NDUFA9,60732,KRAS,LUAD
18304,TSPAN15,60732,KRAS,LUAD
18536,PLA2G2A,60732,KRAS,LUAD
86335,CHEK2,48627,CDC6,LUAD
86265,MLF2,60732,KRAS,LUAD
5184,DHX38,60732,KRAS,LUAD
41162,NAGS,60732,KRAS,LUAD
84737,FBXO36,60732,KRAS,LUAD
83464,KCTD12,60732,KRAS,LUAD
86201,WDR37,60732,KRAS,LUAD
82785,KLHL25,60732,KRAS,LUAD
5245,CDC16,60732,KRAS,LUAD
55965,ABCB5,60732,KRAS,LUAD
78342,PDGFRB,30949,KIT,OV
79321,TRPM7,23638,STAT5B,OV
79321,TRPM7,36615,EPHA2,OV
79321,TRPM7,59765,LCK,OV
79321,TRPM7,20944,FYN,OV
79321,TRPM7,30949,KIT,OV
84988,CRK,17495,ABL2,OV
78342,PDGFRB,20944,FYN,OV
84873,NEDD9,20944,FYN,OV
88859,SRC,36615,EPHA2,OV
84873,NEDD9,59765,LCK,OV
5036,CCND3,32667,YES1,OV
5036,CCND3,23638,STAT5B,OV
79321,TRPM7,17495,ABL2,OV
5036,CCND3,48812,NTRK1,OV
78342,PDGFRB,48812,NTRK1,OV
84873,NEDD9,30949,KIT,OV
88859,SRC,20944,FYN,OV
72895,GAB1,20944,FYN,OV
72895,GAB1,36615,EPHA2,OV
84873,NEDD9,17495,ABL2,OV
5036,CCND3,59765,LCK,OV
72895,GAB1,88913,ABL1,OV
72895,GAB1,17495,ABL2,OV
78342,PDGFRB,59765,LCK,OV
5036,CCND3,30949,KIT,OV
84873,NEDD9,88913,ABL1,OV
88859,SRC,59765,LCK,OV
5036,CCND3,20944,FYN,OV
84873,NEDD9,36615,EPHA2,OV
78342,PDGFRB,36615,EPHA2,OV
84988,CRK,88913,ABL1,OV
5036,CCND3,36615,EPHA2,OV
88859,SRC,30949,KIT,OV
79321,TRPM7,88913,ABL1,OV
88859,SRC,88913,ABL1,OV
11664,PLCG2,23638,STAT5B,OV
11664,PLCG2,32667,YES1,OV
78342,PDGFRB,17495,ABL2,OV
95024,PLSCR1,23638,STAT5B,OV
71824,JUP,17495,ABL2,OV
68914,BCL3,20944,FYN,OV
68914,BCL3,23638,STAT5B,OV
68914,BCL3,59765,LCK,OV
68914,BCL3,30949,KIT,OV
68914,BCL3,32667,YES1,OV
71239,EPB41L1,32667,YES1,OV
71239,EPB41L1,30949,KIT,OV
71239,EPB41L1,36615,EPHA2,OV
71239,EPB41L1,20944,FYN,OV
71239,EPB41L1,59765,LCK,OV
71239,EPB41L1,23638,STAT5B,OV
71239,EPB41L1,48812,NTRK1,OV
71824,JUP,32667,YES1,OV
71824,JUP,59765,LCK,OV
71824,JUP,48812,NTRK1,OV
71824,JUP,23638,STAT5B,OV
71824,JUP,30949,KIT,OV
72895,GAB1,30949,KIT,OV
72895,GAB1,32667,YES1,OV
72895,GAB1,59765,LCK,OV
72895,GAB1,48812,NTRK1,OV
72895,GAB1,23638,STAT5B,OV
28733,PRKCA,30949,KIT,OV
68914,BCL3,36615,EPHA2,OV
28733,PRKCA,20944,FYN,OV
66202,CSNK2A1,48812,NTRK1,OV
66202,CSNK2A1,30949,KIT,OV
63558,DYNLL1,32667,YES1,OV
63558,DYNLL1,23638,STAT5B,OV
63558,DYNLL1,36615,EPHA2,OV
32667,YES1,20944,FYN,OV
32667,YES1,59765,LCK,OV
32667,YES1,30949,KIT,OV
32667,YES1,23638,STAT5B,OV
32667,YES1,17495,ABL2,OV
32667,YES1,88913,ABL1,OV
63558,DYNLL1,30949,KIT,OV
63558,DYNLL1,59765,LCK,OV
63558,DYNLL1,20944,FYN,OV
31354,VAV1,36615,EPHA2,OV
31354,VAV1,17495,ABL2,OV
31354,VAV1,59765,LCK,OV
31354,VAV1,20944,FYN,OV
31354,VAV1,30949,KIT,OV
31354,VAV1,88913,ABL1,OV
31354,VAV1,23638,STAT5B,OV
66202,CSNK2A1,23638,STAT5B,OV
66202,CSNK2A1,20944,FYN,OV
66202,CSNK2A1,32667,YES1,OV
66202,CSNK2A1,59765,LCK,OV
66202,CSNK2A1,36615,EPHA2,OV
71824,JUP,20944,FYN,OV
28733,PRKCA,36615,EPHA2,OV
28733,PRKCA,59765,LCK,OV
11664,PLCG2,20944,FYN,OV
11664,PLCG2,59765,LCK,OV
11664,PLCG2,30949,KIT,OV
11664,PLCG2,17495,ABL2,OV
11664,PLCG2,36615,EPHA2,OV
88859,SRC,32667,YES1,OV
88859,SRC,23638,STAT5B,OV
88913,ABL1,17495,ABL2,OV
88913,ABL1,20944,FYN,OV
88913,ABL1,88913,ABL1,OV
88913,ABL1,23638,STAT5B,OV
88913,ABL1,59765,LCK,OV
88913,ABL1,30949,KIT,OV
91679,XRCC5,32667,YES1,OV
92091,GRB2,30949,KIT,OV
92091,GRB2,23638,STAT5B,OV
92091,GRB2,59765,LCK,OV
92091,GRB2,32667,YES1,OV
5036,CCND3,17495,ABL2,OV
5036,CCND3,88913,ABL1,OV
92347,PAK3,23638,STAT5B,OV
92347,PAK3,32667,YES1,OV
95024,PLSCR1,32667,YES1,OV
11664,PLCG2,88913,ABL1,OV
28733,PRKCA,88913,ABL1,OV
95024,PLSCR1,20944,FYN,OV
17280,EGF,88913,ABL1,OV
28733,PRKCA,17495,ABL2,OV
25832,DAG1,17495,ABL2,OV
25832,DAG1,88913,ABL1,OV
24016,JAK2,17495,ABL2,OV
24016,JAK2,20944,FYN,OV
24016,JAK2,36615,EPHA2,OV
24016,JAK2,88913,ABL1,OV
95024,PLSCR1,36615,EPHA2,OV
95024,PLSCR1,88913,ABL1,OV
78342,PDGFRB,23638,STAT5B,OV
95024,PLSCR1,17495,ABL2,OV
79321,TRPM7,32667,YES1,OV
95024,PLSCR1,59765,LCK,OV
95024,PLSCR1,30949,KIT,OV
84873,NEDD9,23638,STAT5B,OV
84873,NEDD9,32667,YES1,OV
84873,NEDD9,48812,NTRK1,OV
84988,CRK,36615,EPHA2,OV
84988,CRK,32667,YES1,OV
84988,CRK,30949,KIT,OV
84988,CRK,20944,FYN,OV
84988,CRK,59765,LCK,OV
84988,CRK,23638,STAT5B,OV
17280,EGF,17495,ABL2,OV
58956,BCAR3,59765,LCK,OV
58956,BCAR3,30949,KIT,OV
58956,BCAR3,48812,NTRK1,OV
25832,DAG1,30949,KIT,OV
25832,DAG1,48812,NTRK1,OV
25832,DAG1,20944,FYN,OV
25832,DAG1,36615,EPHA2,OV
25832,DAG1,32667,YES1,OV
91679,XRCC5,59765,LCK,OV
28733,PRKCA,32667,YES1,OV
28733,PRKCA,23638,STAT5B,OV
91679,XRCC5,36615,EPHA2,OV
31354,VAV1,32667,YES1,OV
91679,XRCC5,17495,ABL2,OV
32667,YES1,32667,YES1,OV
91679,XRCC5,23638,STAT5B,OV
91679,XRCC5,20944,FYN,OV
37989,ANXA6,32667,YES1,OV
37989,ANXA6,30949,KIT,OV
37989,ANXA6,59765,LCK,OV
37989,ANXA6,23638,STAT5B,OV
37989,ANXA6,20944,FYN,OV
37989,ANXA6,36615,EPHA2,OV
91679,XRCC5,30949,KIT,OV
91679,XRCC5,88913,ABL1,OV
41169,PRKCE,23638,STAT5B,OV
25832,DAG1,59765,LCK,OV
58956,BCAR3,23638,STAT5B,OV
25832,DAG1,23638,STAT5B,OV
24016,JAK2,23638,STAT5B,OV
71824,JUP,88913,ABL1,OV
71824,JUP,36615,EPHA2,OV
71239,EPB41L1,88913,ABL1,OV
71239,EPB41L1,17495,ABL2,OV
68914,BCL3,17495,ABL2,OV
68914,BCL3,88913,ABL1,OV
17280,EGF,48812,NTRK1,OV
17280,EGF,30949,KIT,OV
17280,EGF,23638,STAT5B,OV
17280,EGF,59765,LCK,OV
17280,EGF,32667,YES1,OV
17280,EGF,20944,FYN,OV
17280,EGF,36615,EPHA2,OV
66202,CSNK2A1,88913,ABL1,OV
66202,CSNK2A1,17495,ABL2,OV
63558,DYNLL1,17495,ABL2,OV
63558,DYNLL1,88913,ABL1,OV
58956,BCAR3,88913,ABL1,OV
58956,BCAR3,17495,ABL2,OV
58874,EPB41L2,17495,ABL2,OV
58874,EPB41L2,88913,ABL1,OV
24016,JAK2,59765,LCK,OV
24016,JAK2,32667,YES1,OV
24016,JAK2,30949,KIT,OV
41972,KLF10,59765,LCK,OV
41169,PRKCE,32667,YES1,OV
41972,KLF10,23638,STAT5B,OV
41972,KLF10,32667,YES1,OV
41169,PRKCE,30949,KIT,OV
41169,PRKCE,20944,FYN,OV
88859,SRC,48812,NTRK1,OV
37989,ANXA6,88913,ABL1,OV
37989,ANXA6,17495,ABL2,OV
92347,PAK3,30949,KIT,OV
92347,PAK3,59765,LCK,OV
55018,PARD6A,23638,STAT5B,OV
55018,PARD6A,32667,YES1,OV
92347,PAK3,17495,ABL2,OV
92347,PAK3,88913,ABL1,OV
92347,PAK3,36615,EPHA2,OV
92347,PAK3,20944,FYN,OV
58874,EPB41L2,23638,STAT5B,OV
58874,EPB41L2,20944,FYN,OV
58874,EPB41L2,30949,KIT,OV
58874,EPB41L2,36615,EPHA2,OV
58874,EPB41L2,59765,LCK,OV
58874,EPB41L2,32667,YES1,OV
58956,BCAR3,20944,FYN,OV
58956,BCAR3,32667,YES1,OV
58956,BCAR3,36615,EPHA2,OV
41169,PRKCE,59765,LCK,OV
41169,PRKCE,36615,EPHA2,OV
41169,PRKCE,17495,ABL2,OV
41972,KLF10,17495,ABL2,OV
45577,RAPGEF1,23638,STAT5B,OV
45577,RAPGEF1,32667,YES1,OV
55018,PARD6A,17495,ABL2,OV
55018,PARD6A,20944,FYN,OV
55018,PARD6A,30949,KIT,OV
55018,PARD6A,59765,LCK,OV
55018,PARD6A,36615,EPHA2,OV
55018,PARD6A,88913,ABL1,OV
92091,GRB2,88913,ABL1,OV
92091,GRB2,17495,ABL2,OV
45577,RAPGEF1,88913,ABL1,OV
45577,RAPGEF1,17495,ABL2,OV
45577,RAPGEF1,30949,KIT,OV
41169,PRKCE,88913,ABL1,OV
45577,RAPGEF1,48812,NTRK1,OV
45577,RAPGEF1,20944,FYN,OV
45577,RAPGEF1,36615,EPHA2,OV
92091,GRB2,36615,EPHA2,OV
92091,GRB2,20944,FYN,OV
41972,KLF10,88913,ABL1,OV
41972,KLF10,36615,EPHA2,OV
41972,KLF10,20944,FYN,OV
41972,KLF10,30949,KIT,OV
45577,RAPGEF1,59765,LCK,OV
88859,SRC,17495,ABL2,OV
90546,SDC4,19137,MYC,SKCM
475,BMPR1A,19137,MYC,SKCM
96155,TRRAP,19137,MYC,SKCM
93801,PCBD1,19137,MYC,SKCM
95428,SLC1A4,19137,MYC,SKCM
43711,PBK,19137,MYC,SKCM
7097,CDH5,19137,MYC,SKCM
64078,MAP2K1,31227,PARP1,SKCM
63697,EFNA5,19137,MYC,SKCM
31064,PAK6,19137,MYC,SKCM
31672,POLH,19137,MYC,SKCM
32667,YES1,19137,MYC,SKCM
33393,RAD21,19137,MYC,SKCM
61862,MCL1,19137,MYC,SKCM
61862,MCL1,31227,PARP1,SKCM
65007,ITGB5,19137,MYC,SKCM
61612,HECTD3,19137,MYC,SKCM
58016,CXXC1,19137,MYC,SKCM
56509,C17orf49,19137,MYC,SKCM
55699,MATK,19137,MYC,SKCM
55019,CAMK2D,19137,MYC,SKCM
53689,MAP2K3,19137,MYC,SKCM
53469,CRADD,19137,MYC,SKCM
34842,RASGRF1,19137,MYC,SKCM
52034,ALPK1,19137,MYC,SKCM
60381,ALDOA,19137,MYC,SKCM
67619,CSNK1E,19137,MYC,SKCM
71406,CDK2,19137,MYC,SKCM
27582,NEIL1,19137,MYC,SKCM
95479,CTSD,19137,MYC,SKCM
92524,CAMK2G,19137,MYC,SKCM
6692,RASSF7,19137,MYC,SKCM
6764,MYLK,19137,MYC,SKCM
91051,HSP90AA1,14011,WEE1,SKCM
89105,BTK,19137,MYC,SKCM
88833,FBXO5,19137,MYC,SKCM
9589,TIE1,19137,MYC,SKCM
11430,PTP4A2,19137,MYC,SKCM
14011,WEE1,19137,MYC,SKCM
14681,SCYL1,19137,MYC,SKCM
86177,MTOR,31227,PARP1,SKCM
18918,SUV39H1,19137,MYC,SKCM
19137,MYC,23603,MAP3K13,SKCM
78733,HCK,19137,MYC,SKCM
22688,POLR2E,19137,MYC,SKCM
76296,LATS1,19137,MYC,SKCM
75177,BNIP2,19137,MYC,SKCM
74660,CECR2,19137,MYC,SKCM
41492,NQO2,19137,MYC,SKCM
85205,TRIP13,19137,MYC,SKCM
41857,NEK2,19137,MYC,SKCM
42901,NR1H3,19137,MYC,SKCM
18702,IGF2R,19137,MYC,SKCM
18242,DDB2,19137,MYC,SKCM
66081,UBE2I,19137,MYC,SKCM
66241,WNK1,19137,MYC,SKCM
66467,WEE2,19137,MYC,SKCM
71353,SULF2,19137,MYC,SKCM
72577,POLR2I,19137,MYC,SKCM
73662,MYO3B,19137,MYC,SKCM
63753,SULT1A2,19137,MYC,SKCM
12849,CAMK1G,19137,MYC,SKCM
78517,PSMC2,19137,MYC,SKCM
79419,SH3KBP1,19137,MYC,SKCM
10013,HPS1,19137,MYC,SKCM
81395,TXK,19137,MYC,SKCM
9747,GNRHR,19137,MYC,SKCM
9489,CCNK,19137,MYC,SKCM
82620,PRC1,19137,MYC,SKCM
9419,MAPK3,31227,PARP1,SKCM
77191,PKN1,19137,MYC,SKCM
19064,BCL2L1,61862,MCL1,SKCM
61271,SLC25A26,19137,MYC,SKCM
19064,BCL2L1,31227,PARP1,SKCM
48812,NTRK1,19137,MYC,SKCM
46130,BRCA2,31227,PARP1,SKCM
46130,BRCA2,14011,WEE1,SKCM
44627,LIMK2,19137,MYC,SKCM
43097,HSD17B4,19137,MYC,SKCM
42879,KIF18A,19137,MYC,SKCM
41146,BOK,19137,MYC,SKCM
40561,IRS2,19137,MYC,SKCM
37091,CPS1,19137,MYC,SKCM
33598,BRCA1,31227,PARP1,SKCM
32163,MAP2K7,19137,MYC,SKCM
31227,PARP1,14011,WEE1,SKCM
28615,ARFGEF2,19137,MYC,SKCM
56337,PTPN9,19137,MYC,SKCM
24945,GLI1,19137,MYC,SKCM
59418,PES1,19137,MYC,SKCM
60254,TRIB1,19137,MYC,SKCM
23306,GTF2H4,19137,MYC,SKCM
21929,BRD4,19137,MYC,SKCM
49298,GRK1,19137,MYC,SKCM
96377,PDK1,19137,MYC,SKCM
